SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-31-2018,Condo/Co-op,23 Fleet St #4,Boston,MA,02113,499000,1,1.0,North End,470,,1907,5,1062,188,Sold,,,http://www.redfin.com/MA/Boston/23-Fleet-St-02113/unit-4/home/9269613,MLS PIN,72339986,N,Y,42.3643581,-71.0528069
PAST SALE,June-27-2018,Condo/Co-op,9 Monastery Rd #1,Boston,MA,02135,410000,2,1.0,Brighton,792,792,1955,39,518,145,Sold,,,http://www.redfin.com/MA/Boston/9-Monastery-Rd-02135/unit-1/home/21718601,MLS PIN,72329162,N,Y,42.345781,-71.1470381
PAST SALE,,Townhouse,120 Foster Ter,Boston,MA,02135,525000,3,2.0,,1266,1266,2006,,415,,,,,http://www.redfin.com/MA/Boston/120-Foster-Ter-02135/home/21621781,,,N,Y,42.3471101,-71.1573919
PAST SALE,,Multi-Family (2-4 Unit),190 Washington St Unit R,Brighton,MA,02135,900000,4,3.0,,4717,10389,1900,,191,,,,,http://www.redfin.com/MA/Brighton/190-Washington-St-02135/unit-R/home/9008742,,,N,Y,42.3463562,-71.1475206
PAST SALE,,Single Family Residential,8 Glenmont Rd,Brighton,MA,02135,475000,5,1.5,,2519,3592,1900,,189,,,,,http://www.redfin.com/MA/Brighton/8-Glenmont-Rd-02135/home/9038761,,,N,Y,42.345823,-71.158493
PAST SALE,,Condo/Co-op,38 Lake Shore Ter Apt 4,Brighton,MA,02135,500000,3,2.0,,1058,,1963,,473,,,,,http://www.redfin.com/MA/Brighton/38-Lake-Shore-Ter-02135/unit-4/home/9044618,,,N,Y,42.3442692,-71.1671795
PAST SALE,June-26-2018,Condo/Co-op,63 Parsons St #2,Boston,MA,02135,810000,4,2.0,Brighton,2183,6068,1920,40,371,205,Sold,,,http://www.redfin.com/MA/Boston/63-Parsons-St-02135/unit-2/home/9324825,MLS PIN,72311611,N,Y,42.3520312,-71.1543215
PAST SALE,,Multi-Family (2-4 Unit),73 Verndale St,Brookline,MA,02446,1965000,7,5.0,,4271,5537,1930,,460,,,,,http://www.redfin.com/MA/Brookline/73-Verndale-St-02446/home/11449955,,,N,Y,42.3471136,-71.1324946
PAST SALE,June-1-2018,Condo/Co-op,15 N Beacon St #914,Boston,MA,02134,625000,2,1.5,Allston,922,922,1989,65,678,711,Sold,,,http://www.redfin.com/MA/Boston/15-N-Beacon-St-02134/unit-914/home/8988635,MLS PIN,72307941,N,Y,42.3538162,-71.1380593
PAST SALE,May-31-2018,Condo/Co-op,1267 Commonwealth Ave #7,Boston,MA,02134,460000,2,1.0,Brighton,779,,1910,66,591,304,Sold,,,http://www.redfin.com/MA/Boston/1267-Commonwealth-Ave-02134/unit-7/home/8995542,MLS PIN,72314052,N,Y,42.3498733,-71.1329671
PAST SALE,May-30-2018,Condo/Co-op,149 Lake Shore Rd #1,Boston,MA,02465,478933,2,1.0,Brighton's Chestnut Hill,825,,1963,67,581,443,Sold,,,http://www.redfin.com/MA/Boston/149-Lake-Shore-Rd-02135/unit-149-1/home/9043399,MLS PIN,72307129,N,Y,42.3442692,-71.1671795
PAST SALE,,Condo/Co-op,166 Fuller St #3,Brookline,MA,02446,629000,3,1.0,,1386,,1915,,454,,,,,http://www.redfin.com/MA/Brookline/166-Fuller-St-02446/unit-3/home/11448965,,,N,Y,42.3491186,-71.1250682
PAST SALE,May-29-2018,Condo/Co-op,10 Lanark Rd #1,Brookline,MA,02445,700000,2,1.0,Brookline,1054,,1930,68,664,542,Sold,,,http://www.redfin.com/MA/Brookline/10-Lanark-Rd-02445/unit-1/home/11456835,MLS PIN,72278860,N,Y,42.3383728,-71.1463664
PAST SALE,July-20-2018,Condo/Co-op,1650 Commonwealth #603,Boston,MA,02135,1025000,2,2.0,Brighton,1070,,2017,16,958,667,Sold,,,http://www.redfin.com/MA/Boston/1650-Commonwealth-Ave-02135/unit-603/home/146090930,MLS PIN,72351795,N,Y,42.3417583,-71.1436661
PAST SALE,July-18-2018,Single Family Residential,195-197 Babcock St #3,Brookline,MA,02446,1567000,4,3.0,Coolidge Corner,1744,10018,2017,18,899,200,Sold,,,http://www.redfin.com/MA/Brookline/197-Babcock-St-02446/unit-3/home/102581302,MLS PIN,72297462,N,Y,42.3499502,-71.1210618
PAST SALE,July-24-2018,Single Family Residential,76 Turner St,Boston,MA,02135,710000,3,2.0,between Oak Sq. and Faneuil Sq.,1392,4183,1915,12,510,,Sold,,,http://www.redfin.com/MA/Brighton/76-Turner-St-02135/home/9034783,MLS PIN,72338539,N,Y,42.3517824,-71.1621883
PAST SALE,July-28-2018,Condo/Co-op,1650 Commonwealth #208,Boston,MA,02135,710000,1,1.0,Brighton,792,,2017,8,896,485,Sold,,,http://www.redfin.com/MA/Boston/1650-Commonwealth-Ave-02135/unit-208/home/144236595,MLS PIN,72251421,N,Y,42.3418247,-71.1436113
PAST SALE,July-27-2018,Condo/Co-op,1650 Commonwealth #303,Boston,MA,02135,899000,2,2.0,Brighton,1063,,2017,9,846,667,Sold,,,http://www.redfin.com/MA/Boston/1650-Commonwealth-Ave-02135/unit-303/home/144236605,MLS PIN,72251433,N,Y,42.3418247,-71.1436113
PAST SALE,July-31-2018,Condo/Co-op,19 Verndale St #1,Brookline,MA,02446,1420000,4,3.0,Brookline,1950,,1905,5,728,318,Sold,,,http://www.redfin.com/MA/Brookline/19-Verndale-St-02446/unit-1/home/145876138,MLS PIN,72335334,N,Y,42.3482122,-71.130485
PAST SALE,July-30-2018,Single Family Residential,6 Peaceable St,Boston,MA,02135,584000,3,1.5,Brighton,1120,1404,1930,6,521,,Sold,,,http://www.redfin.com/MA/Brighton/6-Peaceable-St-02135/home/9045566,MLS PIN,72335778,N,Y,42.347647,-71.1518374
PAST SALE,June-29-2018,Condo/Co-op,316 Summit Ave Unit 2A,Boston,MA,02135,351000,1,1.0,Allston,600,,1900,37,585,284,Sold,,,http://www.redfin.com/MA/Boston/316-Summit-Ave-02135/unit-2A/home/146084256,MLS PIN,72350653,N,Y,42.3450338,-71.1400732
PAST SALE,August-1-2018,Multi-Family (2-4 Unit),7 Portina Rd,Boston,MA,02135,1299999,6,2.0,Brighton,3102,4998,1926,4,419,,Sold,,,http://www.redfin.com/MA/Brighton/7-Portina-Rd-02135/home/9036213,MLS PIN,72319448,N,Y,42.3439059,-71.1558293
PAST SALE,July-31-2018,Single Family Residential,73 Langley Rd,Boston,MA,02135,692500,3,1.5,Brighton,1325,4708,1960,5,523,,Sold,,,http://www.redfin.com/MA/Brighton/73-Langley-Rd-02135/home/9042341,MLS PIN,72342184,N,Y,42.3490932,-71.1651589
PAST SALE,,Condo/Co-op,32 Glenville Ave Unit 32-1,Boston,MA,02134,555000,2,1.0,,895,,1910,,620,,,,,http://www.redfin.com/MA/Boston/32-Glenville-Ave-02134/unit-32-1/home/8995711,,,N,Y,42.3504845,-71.1324083
PAST SALE,May-24-2018,Multi-Family (2-4 Unit),18-20 Dustin St,Boston,MA,02135,1250000,10,4.0,Brighton,3947,6363,1895,73,317,,Sold,,,http://www.redfin.com/MA/Boston/18-Dustin-St-02135/home/9009847,MLS PIN,72321135,N,Y,42.3514659,-71.1463324
PAST SALE,July-24-2018,Condo/Co-op,1874 Commonwealth Ave #8,Boston,MA,02135,389900,1,1.0,Brighton's Cleveland Circle,510,510,1950,12,765,325,Sold,,,http://www.redfin.com/MA/Boston/1874-Commonwealth-Ave-02135/unit-8/home/9027866,MLS PIN,72335631,N,Y,42.3380354,-71.15248
PAST SALE,June-4-2018,Condo/Co-op,1992 Commonwealth Ave #4,Boston,MA,02135,500500,2,1.0,Brighton,897,,1927,62,558,512,Sold,,,http://www.redfin.com/MA/Boston/1992-Commonwealth-Ave-02135/unit-4/home/9032384,MLS PIN,72293920,N,Y,42.3392584,-71.1578663
PAST SALE,,Condo/Co-op,85 Brainerd Rd,Boston,MA,02134,650000,2,2.0,,1100,,1986,,591,,,,,http://www.redfin.com/MA/Boston/85-Brainerd-Rd-02134/home/9298626,,,N,Y,42.3474042,-71.134768
PAST SALE,July-25-2018,Condo/Co-op,30 Kilsyth Rd #21,Brookline,MA,02445,715000,2,1.0,Brookline,987,,1905,11,724,645,Sold,,,http://www.redfin.com/MA/Brookline/30-Kilsyth-Rd-02445/unit-21/home/11456202,MLS PIN,72334792,N,Y,42.3387042,-71.1447415
PAST SALE,July-23-2018,Condo/Co-op,1419 COMMONWEALTH Ave #403,Boston,MA,02135,559000,2,2.0,Brighton,1017,,1920,13,550,625,Sold,,,http://www.redfin.com/MA/Boston/1419-Commonwealth-Ave-02135/unit-403/home/11508929,MLS PIN,72317484,N,Y,42.3491858,-71.1390999
PAST SALE,July-31-2018,Condo/Co-op,20 Chapel St Unit B411,Brookline,MA,02446,955000,3,2.0,Longwood,1141,174240,1920,5,837,1010,Sold,,,http://www.redfin.com/MA/Brookline/20-Chapel-St-02446/unit-B411/home/12458402,MLS PIN,72344864,N,Y,42.3410329,-71.1110021
PAST SALE,August-1-2018,Condo/Co-op,16 Colliston Rd #2,Boston,MA,02135,491000,1,1.0,Boston,680,680,1917,4,722,249,Sold,,,http://www.redfin.com/MA/Boston/16-Colliston-Rd-02135/unit-2/home/113246775,MLS PIN,72346088,N,Y,42.3393172,-71.1455479
PAST SALE,July-20-2018,Condo/Co-op,1650 Commonwealth #309,Boston,MA,02135,850000,2,2.0,Brighton,951,,2017,16,894,580,Sold,,,http://www.redfin.com/MA/Boston/1650-Commonwealth-Ave-02135/unit-309/home/145879004,MLS PIN,72335521,N,Y,42.3417583,-71.1436661
PAST SALE,August-1-2018,Condo/Co-op,26 Commonwealth Ter #16,Boston,MA,02135,455000,1,1.0,Brighton,540,540,1910,4,843,393,Sold,,,http://www.redfin.com/MA/Boston/26-Commonwealth-Ter-02135/unit-16/home/9226665,MLS PIN,72338297,N,Y,42.346549,-71.140389
PAST SALE,May-29-2018,Condo/Co-op,300 Allston St #111,Boston,MA,02135,565000,1,1.0,Brighton,822,822,2002,68,687,377,Sold,,,http://www.redfin.com/MA/Boston/300-Allston-St-02135/unit-111/home/9320802,MLS PIN,72296864,N,Y,42.3440819,-71.140343
PAST SALE,,Multi-Family (2-4 Unit),37 Claymoss Rd,Boston,MA,02135,920000,8,3.0,,3362,4406,1920,,274,,,,,http://www.redfin.com/MA/Boston/37-Claymoss-Rd-02135/home/9009062,,,N,Y,42.3445494,-71.1454098
PAST SALE,May-22-2018,Condo/Co-op,1480 Commonwealth Ave #1,Boston,MA,02135,385000,1,1.0,Brighton,675,675,1910,75,570,423,Sold,,,http://www.redfin.com/MA/Brighton/1480-Commonwealth-Ave-02135/unit-1B/home/9013970,MLS PIN,72309874,N,Y,42.3467407,-71.1405965
PAST SALE,May-31-2018,Condo/Co-op,1572 Commonwealth #3,Boston,MA,02135,284000,0,1.0,Brighton,306,,1920,66,928,247,Sold,,,http://www.redfin.com/MA/Boston/1572-Commonwealth-Ave-02135/unit-1572/home/9016972,MLS PIN,72306811,N,Y,42.3438401,-71.1424017
PAST SALE,,Condo/Co-op,149 Lake Shore Rd Unit 149-4,Boston,MA,02135,394000,2,1.0,,828,,1963,,476,,,,,http://www.redfin.com/MA/Boston/149-Lake-Shore-Rd-02135/unit-149-4/home/9043413,,,N,Y,42.3441093,-71.1691653
PAST SALE,,Multi-Family (2-4 Unit),671 Washington St Unit 671A,Brighton,MA,02135,1027500,5,2.0,,2782,4323,1915,,369,,,,,http://www.redfin.com/MA/Brighton/671-Washington-St-02135/unit-671A/home/9040099,,,N,Y,42.3518485,-71.1704502
PAST SALE,,Multi-Family (2-4 Unit),57 Bostonia Ave,Brighton,MA,02135,880000,5,2.0,,2392,4500,1930,,368,,,,,http://www.redfin.com/MA/Brighton/57-Bostonia-Ave-02135/home/9041751,,,N,Y,42.3486369,-71.168687
PAST SALE,,Condo/Co-op,29 Brainerd Rd Apt 202,Boston,MA,02134,488000,2,1.0,,885,,1904,,551,,,,,http://www.redfin.com/MA/Boston/29-Brainerd-Rd-02134/unit-202/home/8997101,,,N,Y,42.348686,-71.1315779
PAST SALE,July-13-2018,Condo/Co-op,78 Glenville Ave #2,Boston,MA,02134,344000,1,1.0,Allston,525,,1935,23,655,403,Sold,,,http://www.redfin.com/MA/Boston/78-Glenville-Ave-02134/unit-2/home/8998795,MLS PIN,72328992,N,Y,42.349186,-71.1349593
PAST SALE,July-13-2018,Condo/Co-op,84 Gordon St #206,Boston,MA,02135,400000,2,1.5,Brighton,819,,1910,23,488,542,Sold,,,http://www.redfin.com/MA/Boston/84-Gordon-St-02135/unit-206/home/9226550,MLS PIN,72337207,N,Y,42.3495152,-71.1392181
PAST SALE,July-5-2018,Single Family Residential,302 Mason Ter,Brookline,MA,02446,1300000,3,2.0,Corey Hill,1741,10100,1930,31,747,,Sold,,,http://www.redfin.com/MA/Brookline/302-Mason-Ter-02446/home/11452897,MLS PIN,72324596,N,Y,42.3446706,-71.1349877
PAST SALE,May-17-2018,Condo/Co-op,73 Mount Vernon #3,Boston,MA,02108,1940000,2,1.0,Beacon Hill,1184,,1899,80,1639,394,Sold,,,http://www.redfin.com/MA/Boston/73-Mount-Vernon-St-02108/unit-3/home/112346696,MLS PIN,72269398,N,Y,42.3584787,-71.0667934
PAST SALE,May-24-2018,Condo/Co-op,124 Beacon St Unit PHF,Boston,MA,02116,1395000,2,2.0,Back Bay,1044,,1899,73,1336,675,Sold,,,http://www.redfin.com/MA/Boston/124-Beacon-St-02116/unit-PHF/home/113232791,MLS PIN,72292891,N,Y,42.355234,-71.074448
PAST SALE,May-23-2018,Condo/Co-op,42 Mount Vernon Unit 5A,Boston,MA,02108,2014000,2,2.0,Beacon Hill,1447,,1850,74,1392,863,Sold,,,http://www.redfin.com/MA/Boston/42-Mt-Vernon-St-02108/unit-5A/home/18967658,MLS PIN,72302360,N,Y,42.3581475,-71.0665337
PAST SALE,June-14-2018,Condo/Co-op,73 Mt Vernon St #4,Boston,MA,02108,3700000,3,3.0,Beacon Hill,2332,,1899,52,1587,788,Sold,,,http://www.redfin.com/MA/Boston/73-Mount-Vernon-St-02108/unit-4/home/112346674,MLS PIN,72100212,N,Y,42.3584787,-71.0667934
PAST SALE,,Condo/Co-op,40 Mt Vernon St Unit 5A,Boston,MA,02108,2014000,2,2.0,,1447,,1850,,1392,,,,,http://www.redfin.com/MA/Boston/40-Mt-Vernon-St-02108/unit-5A/home/9260448,,,N,Y,42.3581975,-71.0664016
PAST SALE,May-25-2018,Condo/Co-op,30 Hancock St #4,Boston,MA,02114,949000,2,1.5,Beacon Hill,947,947,1850,72,1002,211,Sold,,,http://www.redfin.com/MA/Boston/30-Hancock-St-02114/unit-4/home/9276384,MLS PIN,72302676,N,Y,42.3600911,-71.0642129
PAST SALE,,Condo/Co-op,26 Mt Vernon St Unit 2R,Boston,MA,02108,475000,1,1.0,,546,,1850,,870,,,,,http://www.redfin.com/MA/Boston/26-Mt-Vernon-St-02108/unit-2R/home/9258902,,,N,Y,42.3582275,-71.065539
PAST SALE,,Condo/Co-op,67 Mt Vernon St Unit I,Boston,MA,02108,1725000,2,2.0,,1436,,1860,,1201,,,,,http://www.redfin.com/MA/Boston/67-Mt-Vernon-St-02108/unit-I/home/9259305,,,N,Y,42.3583483,-71.0665092
PAST SALE,,Condo/Co-op,151 Tremont St Apt 22K,Boston,MA,02111,850000,1,1.0,,605,,1968,,1405,,,,,http://www.redfin.com/MA/Boston/151-Tremont-St-02111/unit-22K/home/11510211,,,N,Y,42.3545253,-71.0634233
PAST SALE,June-1-2018,Condo/Co-op,36 Joy Unit 36 1/2,Boston,MA,02114,1710000,3,2.0,Beacon Hill,1700,999,1799,65,1006,577,Sold,,,http://www.redfin.com/MA/Boston/36-Joy-St-02114/unit-36-1-2/home/144083139,MLS PIN,72282165,N,Y,42.3597013,-71.0652001
PAST SALE,,Condo/Co-op,21 Beacon St #28,Boston,MA,02108,550000,1,1.0,,438,,1899,,1256,,,,,http://www.redfin.com/MA/Boston/21-Beacon-St-02108/unit-28/home/9276682,,,N,Y,42.358197,-71.062431
PAST SALE,May-25-2018,Condo/Co-op,21 Beacon St Unit 2B,Boston,MA,02108,550000,1,1.0,Boston,438,438,1899,72,1256,383,Sold,,,http://www.redfin.com/MA/Boston/21-Beacon-St-02108/unit-2B/home/146162460,MLS PIN,72315766,N,Y,42.358197,-71.062431
PAST SALE,July-2-2018,Condo/Co-op,32 Derne St Unit 2B,Boston,MA,02114,2950000,3,3.5,Beacon Hill,2388,,1880,34,1235,1657,Sold,,,http://www.redfin.com/MA/Boston/32-Derne-St-02108/unit-2B/home/103675113,MLS PIN,72288004,N,Y,42.3596031,-71.064174
PAST SALE,June-11-2018,Townhouse,15 Pinckney St #8,Boston,MA,02114,1150000,3,2.0,Beacon Hill,1250,1250,1905,55,920,348,Sold,,,http://www.redfin.com/MA/Boston/15-Pinckney-St-02114/unit-8/home/9257951,MLS PIN,72320992,N,Y,42.3589632,-71.0656087
PAST SALE,June-15-2018,Condo/Co-op,109 Beacon St #6,Boston,MA,02116,1650000,2,2.0,Back Bay,2061,,1865,51,801,457,Sold,,,http://www.redfin.com/MA/Boston/109-Beacon-St-02116/unit-6/home/9253900,MLS PIN,72285906,N,Y,42.3549939,-71.0730876
PAST SALE,June-15-2018,Multi-Family (5+ Unit),83 Mount Vernon St,Boston,MA,02108,8550000,6,6.0,Beacon Hill,9364,3247,1834,51,913,,Sold,,,http://www.redfin.com/MA/Boston/83-Mt-Vernon-St-02108/home/9259339,MLS PIN,72321926,N,Y,42.3584333,-71.0673961
PAST SALE,June-15-2018,Condo/Co-op,45 Province St #1707,Boston,MA,02108,679000,0,1.0,Midtown,535,,2009,51,1269,361,Sold,,,http://www.redfin.com/MA/Boston/45-Province-St-02108/unit-1707/home/39913558,MLS PIN,72285696,N,Y,42.3573275,-71.0599445
PAST SALE,,Condo/Co-op,72 Pinckney St,Boston,MA,02114,850000,1,1.0,,695,,1855,,1223,,,,,http://www.redfin.com/MA/Boston/72-Pinckney-St-02114/home/9259099,,,N,Y,42.3586809,-71.0680447
PAST SALE,July-16-2018,Condo/Co-op,33 Irving St #4,Boston,MA,02114,499900,1,1.0,Beacon Hill,390,,1900,20,1282,291,Sold,,,http://www.redfin.com/MA/Boston/33-Irving-St-02114/unit-4/home/11509696,MLS PIN,72330278,N,Y,42.3600272,-71.066514
PAST SALE,July-16-2018,Townhouse,39-41 Mount Vernon St Unit IV,Boston,MA,02108,5500000,3,3.5,Beacon Hill,2937,,1917,20,1873,3453,Sold,,,http://www.redfin.com/MA/Boston/39-Mount-Vernon-St-02108/unit-IV/home/146257361,MLS PIN,71839128,N,Y,42.3585204,-71.0649184
PAST SALE,June-29-2018,Condo/Co-op,45 Province St Unit 2N,Boston,MA,02108,1537500,2,2.0,Midtown,1615,1615,2009,37,952,1189,Sold,,,http://www.redfin.com/MA/Boston/45-Province-St-02108/unit-2N/home/27789792,MLS PIN,72283304,N,Y,42.3573275,-71.0599445
PAST SALE,,Condo/Co-op,13 Chestnut St Unit 1B,Boston,MA,02108,980000,1,1.0,,690,,1875,,1420,,,,,http://www.redfin.com/MA/Boston/13-Chestnut-St-02108/unit-1B/home/9260453,,,N,Y,42.3578186,-71.066839
PAST SALE,July-27-2018,Condo/Co-op,21 Temple St #8,Boston,MA,02114,485000,1,1.0,Beacon Hill,385,,1914,9,1260,323,Sold,,,http://www.redfin.com/MA/Boston/21-Temple-St-02114/unit-8/home/113238619,MLS PIN,72336603,N,Y,42.3607171,-71.0638533
PAST SALE,July-30-2018,Condo/Co-op,151 Tremont St Unit 18-F,Boston,MA,02111,950000,1,1.0,Midtown,765,,1967,6,1242,651,Sold,,,http://www.redfin.com/MA/Boston/151-Tremont-St-02111/unit-18F/home/9279787,MLS PIN,72335804,N,Y,42.3545253,-71.0634233
PAST SALE,August-1-2018,Condo/Co-op,151 Tremont St Unit 7K,Boston,MA,02111,702500,1,1.0,Midtown,605,605,1968,4,1161,435,Sold,,,http://www.redfin.com/MA/Boston/151-Tremont-St-02111/unit-7K/home/9279342,MLS PIN,72340816,N,Y,42.3545253,-71.0634233
PAST SALE,July-31-2018,Condo/Co-op,11 Myrtle St #5,Boston,MA,02114,699000,1,1.0,Beacon Hill,595,,1920,5,1175,360,Sold,,,http://www.redfin.com/MA/Boston/11-Myrtle-St-02114/unit-5/home/9276520,MLS PIN,72327842,N,Y,42.3594736,-71.0649433
PAST SALE,June-15-2018,Condo/Co-op,51 Hancock St #4,Boston,MA,02114,475000,0,1.0,Beacon Hill,340,1340,1900,51,1397,308,Sold,,,http://www.redfin.com/MA/Boston/51-Hancock-St-02114/unit-4/home/9227962,MLS PIN,72293288,N,Y,42.3596925,-71.0646337
PAST SALE,,Condo/Co-op,57 Myrtle St #3,Boston,MA,02114,542000,1,1.0,,487,,1910,,1113,,,,,http://www.redfin.com/MA/Boston/57-Myrtle-St-02114/unit-3/home/9258056,,,N,Y,42.3594971,-71.0663036
PAST SALE,May-25-2018,Single Family Residential,6 Van Brunt St,Boston,MA,02136,380000,2,1.0,Fairmount Hill,704,6169,1950,72,540,,Sold,,,http://www.redfin.com/MA/Hyde-Park/6-Van-Brunt-St-02136/home/9136824,MLS PIN,72304410,N,Y,42.2428818,-71.1246362
PAST SALE,May-25-2018,Single Family Residential,111 Pierce St,Boston,MA,02136,395800,4,1.0,Hyde Park's Fairmount,1624,4660,1910,72,244,,Sold,,,http://www.redfin.com/MA/Hyde-Park/111-Pierce-St-02136/home/9126877,MLS PIN,72303383,N,Y,42.2581877,-71.1158278
PAST SALE,,Condo/Co-op,650 Metropolitan Ave Apt 2,Hyde Park,MA,02136,160000,1,1.0,,850,,1920,,188,,,,,http://www.redfin.com/MA/Hyde-Park/650-Metropolitan-Ave-02136/unit-2/home/11740003,,,N,Y,42.2638431,-71.1175338
PAST SALE,June-27-2018,Townhouse,38 Woodmere Dr #26,Milton,MA,02186,1040000,3,2.5,Blue Hills,2610,,2018,39,398,475,Sold,,,http://www.redfin.com/MA/Milton/38-Woodmere-Dr-02186/unit-26/home/143667741,MLS PIN,72255034,N,Y,42.242433,-71.116249
PAST SALE,June-29-2018,Townhouse,21 Beacon St #21,Boston,MA,02136,512000,3,2.5,Hyde Park,1886,1875,1910,37,271,,Sold,,,http://www.redfin.com/MA/Boston/21-Beacon-St-02133/unit-21/home/39876268,MLS PIN,72315266,N,Y,42.2529734,-71.1170062
PAST SALE,June-21-2018,Single Family Residential,58 Summit St,Boston,MA,02136,585000,3,1.5,Fairmount Hill,2466,7438,1835,45,237,,Sold,,,http://www.redfin.com/MA/Hyde-Park/58-Summit-St-02136/home/9128769,MLS PIN,72311795,N,Y,42.2502001,-71.1123346
PAST SALE,June-18-2018,Condo/Co-op,32 Williams Ave #2,Boston,MA,02136,286749,2,1.0,Boston,705,705,1983,48,407,187,Sold,,,http://www.redfin.com/MA/Boston/32-Williams-Ave-02136/unit-2/home/12432097,MLS PIN,72320564,N,Y,42.2504585,-71.1181052
PAST SALE,June-25-2018,Single Family Residential,123 Milton Ave,Boston,MA,02136,472000,3,1.5,Hyde Park's Fairmount,1324,4244,1955,41,356,,Sold,,,http://www.redfin.com/MA/Hyde-Park/123-Milton-Ave-02136/home/9128841,MLS PIN,72298241,N,Y,42.2504078,-71.1115339
PAST SALE,June-29-2018,Single Family Residential,26 Highland St,Boston,MA,02136,435000,3,2.0,Hyde Park's Fairmount,1360,5149,1956,37,320,,Sold,,,http://www.redfin.com/MA/Hyde-Park/26-Highland-St-02136/home/9129521,MLS PIN,72324685,N,Y,42.2509746,-71.1168839
PAST SALE,June-28-2018,Single Family Residential,198 Brush Hill Rd,Milton,MA,02186,520500,3,1.5,Milton,2080,4581,1880,38,250,,Sold,,,http://www.redfin.com/MA/Milton/198-Brush-Hill-Rd-02186/home/8900855,MLS PIN,72302729,N,Y,42.2599465,-71.1010424
PAST SALE,,Townhouse,38 Woodmere Dr,Milton,MA,02186,1040000,2,2.5,,,,2016,,,,,,,http://www.redfin.com/MA/Milton/38-Woodmere-Dr-02186/home/113048783,,,N,Y,42.2432674,-71.1160869
PAST SALE,August-1-2018,Condo/Co-op,32 Williams Ave #3,Boston,MA,02136,415000,4,2.0,Hyde Park,1395,,1900,4,297,225,Sold,,,http://www.redfin.com/MA/Boston/32-Williams-Ave-02136/unit-3/home/12431645,MLS PIN,72328729,N,Y,42.2504585,-71.1181052
PAST SALE,July-11-2018,Single Family Residential,67 Westminster St,Boston,MA,02136,473000,4,2.0,Hyde Park,1933,5025,1900,25,245,,Sold,,,http://www.redfin.com/MA/Hyde-Park/67-Westminster-St-02136/home/9126379,MLS PIN,72236684,N,Y,42.2638626,-71.1187408
PAST SALE,June-7-2018,Condo/Co-op,776 Boylston Unit Ten C East,Boston,MA,02116,4695000,2,2.5,Back Bay,2435,,2008,59,1928,4641,Sold,,,http://www.redfin.com/MA/Boston/776-Boylston-St-02199/unit-Ten-C-East/home/144226220,MLS PIN,72249489,N,Y,42.3487748,-71.0813479
PAST SALE,May-22-2018,Condo/Co-op,201 Newbury St #508,Boston,MA,02116,1215000,2,2.0,Back Bay,1126,1221,1876,75,1079,1625,Sold,,,http://www.redfin.com/MA/Boston/201-Newbury-St-02116/unit-508/home/9238235,MLS PIN,72292779,N,Y,42.3504375,-71.080465
PAST SALE,June-15-2018,Condo/Co-op,271 Dartmouth St Unit 3H,Boston,MA,02116,665000,1,1.0,Back Bay,560,560,1885,51,1188,498,Sold,,,http://www.redfin.com/MA/Boston/271-Dartmouth-St-02116/unit-3H/home/137182873,MLS PIN,72315598,N,Y,42.3507376,-71.0772658
PAST SALE,June-27-2018,Condo/Co-op,60 Commonwealth Unit 7&8,Boston,MA,02116,1830000,3,2.0,Back Bay,1410,,1867,39,1298,1035,Sold,,,http://www.redfin.com/MA/Boston/60-Commonwealth-Ave-02116/unit-7-8/home/145275628,MLS PIN,72303470,N,Y,42.352437,-71.0744529
PAST SALE,June-28-2018,Condo/Co-op,56 Commonwealth Ave,Boston,MA,02116,3100000,2,2.0,Back Bay,1000,1000,1930,38,3100,912,Sold,,,http://www.redfin.com/MA/Boston/56-Commonwealth-Ave-02116/Ph/home/77507216,MLS PIN,72339535,N,Y,42.3524682,-71.0742288
PAST SALE,June-28-2018,Condo/Co-op,11 Exeter #2,Boston,MA,02116,770000,1,1.0,Back Bay,595,,1900,38,1294,293,Sold,,,http://www.redfin.com/MA/Boston/11-Exeter-St-02116/unit-2/home/145186527,MLS PIN,72296344,N,Y,42.352353,-71.081185
PAST SALE,June-12-2018,Condo/Co-op,341 Beacon Unit 4C,Boston,MA,02116,2475000,2,2.5,Back Bay,1535,,1900,54,1612,885,Sold,,,http://www.redfin.com/MA/Boston/341-Beacon-St-02116/unit-4C/home/9238396,MLS PIN,72314896,N,Y,42.352331,-71.0829526
PAST SALE,,Condo/Co-op,265 Dartmouth St Unit 1C,Boston,MA,02116,499000,1,1.0,,503,,1885,,992,,,,,http://www.redfin.com/MA/Boston/265-Dartmouth-St-02116/unit-1C/home/9264466,,,N,Y,42.350144,-71.0773573
