SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,480 Beacon #1,Boston,MA,02115,5200000,4,3.5,Back Bay,3480,,1900,123,1494,933,Active,,,http://www.redfin.com/MA/Boston/480-Beacon-St-02115/unit-1/home/9317639,MLS PIN,72302499,N,Y,42.3513762,-71.0886883
MLS Listing,,Multi-Family (2-4 Unit),7 Corbet St,Boston,MA,02124,549900,3,3.0,Dorchester,1897,1400,1900,124,290,,Active,,,http://www.redfin.com/MA/Boston/7-Corbet-St-02124/home/9065637,MLS PIN,72302050,N,Y,42.2830804,-71.0836676
MLS Listing,,Condo/Co-op,27 Ellington St #2,Boston,MA,02121,369000,3,2.0,Boston,1669,,2005,125,221,225,Active,,,http://www.redfin.com/MA/Boston/27-Ellington-St-02121/unit-2/home/17946003,MLS PIN,72301287,N,Y,42.3019097,-71.0842038
MLS Listing,,Condo/Co-op,1 Franklin St #3704,Boston,MA,02110,4295000,3,3.0,Midtown,2096,,2016,125,2049,2604,Active,,,http://www.redfin.com/MA/Boston/1-Franklin-St-02108/unit-3704/home/109082626,MLS PIN,72301083,N,Y,42.35631,-71.05945
MLS Listing,,Condo/Co-op,25 Channel Ctr Ph 108,Boston,MA,02210,2750000,3,3.0,Seaport District,2131,,2005,125,1290,1678,Active,,,http://www.redfin.com/MA/Boston/25-Channel-Center-St-02210/unit-108/home/9329931,MLS PIN,72300813,N,Y,42.3460654,-71.0507949
MLS Listing,,Condo/Co-op,49 Leyden St #1,Boston,MA,02128,599900,2,2.0,East Boston,1085,,2018,128,553,250,Active,,,http://www.redfin.com/MA/Boston/49-Leyden-St-02128/unit-1/home/145251679,MLS PIN,72300353,N,Y,42.389981,-71.0105775
MLS Listing,,Townhouse,32 Woodmere Dr #20,Milton,MA,02186,825000,2,2.0,Blue Hills,1800,,2018,128,458,475,Active,,,http://www.redfin.com/MA/Milton/32-Woodmere-Dr-02186/unit-20/home/144830491,MLS PIN,72300228,N,Y,42.242433,-71.116249
MLS Listing,,Condo/Co-op,61 Webster St #2,Boston,MA,02128,409000,1,1.0,East Boston's Jeffries Point,627,627,1899,128,652,241,Active,,,http://www.redfin.com/MA/Boston/61-Webster-St-02128/unit-2/home/9107871,MLS PIN,72300214,N,Y,42.3671282,-71.0383437
MLS Listing,,Condo/Co-op,205 W Eighth St #4,Boston,MA,02127,869000,2,2.0,South Boston,1155,2465,2018,129,752,200,Active,,,http://www.redfin.com/MA/Boston/205-W-8th-St-02127/unit-4/home/145247167,MLS PIN,72299878,N,Y,42.333169,-71.051692
MLS Listing,,Condo/Co-op,205 W Eighth St #3,Boston,MA,02127,869000,2,2.0,South Boston,1172,2465,2018,129,741,200,Active,,,http://www.redfin.com/MA/Boston/205-W-8th-St-02127/unit-3/home/145247160,MLS PIN,72299876,N,Y,42.333169,-71.051692
MLS Listing,,Condo/Co-op,205 W Eighth St #2,Boston,MA,02127,839000,2,2.0,South Boston,1155,2465,2018,129,726,200,Active,,,http://www.redfin.com/MA/Boston/205-W-8th-St-02127/unit-2/home/145247152,MLS PIN,72299875,N,Y,42.333169,-71.051692
MLS Listing,,Condo/Co-op,205 W Eighth St #1,Boston,MA,02127,839000,2,2.0,South Boston,1172,2465,2018,129,716,200,Active,,,http://www.redfin.com/MA/Boston/205-W-8th-St-02127/unit-1/home/145247151,MLS PIN,72299874,N,Y,42.333169,-71.051692
MLS Listing,,Condo/Co-op,580 Washington St #1406,Boston,MA,02111,1395000,2,2.0,Midtown,1140,,2013,129,1224,1230,Active,,,http://www.redfin.com/MA/Boston/580-Washington-St-02111/unit-1406/home/85680638,MLS PIN,72299739,N,Y,42.3533804,-71.0619769
MLS Listing,,Condo/Co-op,1 Ellis St #2,Boston,MA,02119,599000,3,2.0,Roxbury's Fort Hill,2049,,1875,130,292,340,Active,,,http://www.redfin.com/MA/Boston/1-Ellis-St-02119/unit-2/home/11837929,MLS PIN,72299453,N,Y,42.3232553,-71.0915225
MLS Listing,,Condo/Co-op,67 Saint Botolph St #2,Boston,MA,02116,1799000,2,2.0,Back Bay,1390,,2018,130,1294,377,Active,,,http://www.redfin.com/MA/Boston/67-Saint-Botolph-St-02116/unit-2/home/145242586,MLS PIN,72299382,N,Y,42.3456603,-71.0802096
MLS Listing,,Condo/Co-op,402 Commercial St Unit 3 & 4,Boston,MA,02109,2100000,4,2.0,Waterfront,1500,750,1987,130,1400,770,Active,,,http://www.redfin.com/MA/Boston/402-Commercial-St-02109/unit-3-4/home/145242243,MLS PIN,72299319,N,Y,42.3668297,-71.0519008
MLS Listing,,Vacant Land,144 Milton Ave,Boston,MA,02136,2000000,,,Hyde Park's Fairmount,,92450,,131,,,Active,,,http://www.redfin.com/MA/Boston/144-Milton-Ave-02136/home/145239348,MLS PIN,72299006,N,Y,42.2496486,-71.1105041
MLS Listing,,Condo/Co-op,45 W THIRD St #414,Boston,MA,02127,915000,1,1.0,South Boston,959,,2018,131,954,508,Active,,,http://www.redfin.com/MA/Boston/45-W-3rd-St-02127/unit-414/home/143667700,MLS PIN,72298987,N,Y,42.3422805,-71.0542439
MLS Listing,,Condo/Co-op,1 Nassau #2201,Boston,MA,02111,1449000,2,2.5,Midtown,1747,,2004,131,829,2330,Active,,,http://www.redfin.com/MA/Boston/1-Nassau-St-02111/unit-2201/home/9329388,MLS PIN,72298878,N,Y,42.348524,-71.0629362
MLS Listing,,Condo/Co-op,110 Stuart St Ph 1,Boston,MA,02116,1799000,1,2.0,Midtown,1393,,2009,132,1291,2034,Active,,,http://www.redfin.com/MA/Boston/110-Stuart-St-02116/unit-1/home/39913555,MLS PIN,72298523,N,Y,42.3507923,-71.0655898
MLS Listing,,Condo/Co-op,343 CENTRE St #1,Boston,MA,02122,339000,2,1.0,Dorchester's Fields Corner,943,,1905,134,359,250,Active,,,http://www.redfin.com/MA/Boston/343-Centre-St-02122/unit-1/home/11837878,MLS PIN,72298019,N,Y,42.2943017,-71.0588189
MLS Listing,,Condo/Co-op,234 Causeway St #815,Boston,MA,02114,939000,2,1.0,Waterfront,1120,1120,1871,136,838,1143,Active,,,http://www.redfin.com/MA/Boston/234-Causeway-St-02114/unit-815/home/9319861,MLS PIN,72297459,N,Y,42.3667651,-71.0594153
MLS Listing,,Single Family Residential,10 Charles River Sq,Boston,MA,02114,4450000,6,4.5,Beacon Hill,4412,1306,1899,136,1009,,Active,,,http://www.redfin.com/MA/Boston/10-Charles-River-Sq-02114/home/9256323,MLS PIN,72297065,N,Y,42.3598039,-71.071154
MLS Listing,,Condo/Co-op,25-29 Isabella St #4,Boston,MA,02116,2550000,2,2.5,Bay Village,2025,,2018,136,1259,808,Active,,,http://www.redfin.com/MA/Boston/25-Isabella-St-02116/unit-4/home/145198877,MLS PIN,72296849,N,Y,42.348945,-71.07029
MLS Listing,,Townhouse,150 Beacon St #3,Boston,MA,02116,6695000,3,4.5,Back Bay,3543,,1900,137,1890,1887,Active,,,http://www.redfin.com/MA/Boston/150-Beacon-St-02116/unit-3/home/9313473,MLS PIN,72296737,N,Y,42.3548441,-71.0758428
MLS Listing,,Single Family Residential,18 HOLIDAY St,Boston,MA,02122,679000,4,3.5,Dorchester,2136,3550,1900,137,318,,Active,,,http://www.redfin.com/MA/Dorchester/18-Holiday-St-02122/home/9066214,MLS PIN,72296460,N,Y,42.3022322,-71.0703674
MLS Listing,,Condo/Co-op,580 Washington St #608,Boston,MA,02111,1949000,3,3.0,Midtown,1743,,2013,137,1118,2032,Active,,,http://www.redfin.com/MA/Boston/580-Washington-St-02111/unit-608/home/49728044,MLS PIN,72296097,N,Y,42.3532796,-71.0623509
MLS Listing,,Condo/Co-op,25 Channel Center St #403,Boston,MA,02210,1749000,2,2.5,Seaport District,2103,,2004,138,832,1032,Active,,,http://www.redfin.com/MA/Boston/25-Channel-Center-St-02210/unit-403/home/11737310,MLS PIN,72295517,N,Y,42.3460654,-71.0507949
MLS Listing,,Multi-Family (2-4 Unit),6 Maynard St,Boston,MA,02131,680000,6,3.0,Boston,2392,4222,1966,139,284,,Active,,,http://www.redfin.com/MA/Boston/6-Maynard-St-02131/home/11507676,MLS PIN,72295130,N,Y,42.276479,-71.124329
MLS Listing,,Vacant Land,0 Blue Hill Ave,Milton,MA,02186,450000,,,Milton,,63423,,140,,,Active,,,http://www.redfin.com/MA/Milton/0-Blue-Hill-Ave-02186/home/127508166,MLS PIN,72294811,N,Y,42.2646579,-71.0946258
MLS Listing,,Condo/Co-op,67 Saint Botolph #1,Boston,MA,02116,2999000,3,2.5,Back Bay,2311,,2018,140,1298,,Active,,,http://www.redfin.com/MA/Boston/67-Saint-Botolph-St-02116/unit-1/home/145154477,MLS PIN,72294799,N,Y,42.3456603,-71.0802096
MLS Listing,,Condo/Co-op,32a Glenville Ave Unit 32A,Boston,MA,02134,409500,3,1.0,Allston,845,845,1910,142,485,340,Active,,,http://www.redfin.com/MA/Boston/32-Glenville-Ave-02134/unit-32A/home/8995705,MLS PIN,72294385,N,Y,42.3502571,-71.1330598
MLS Listing,,Condo/Co-op,1 Franklin St #4202,Boston,MA,02110,3199000,2,2.0,Midtown,1486,,2016,142,2153,1779,Active,,,http://www.redfin.com/MA/Boston/1-Franklin-St-02108/unit-4202/home/145133113,MLS PIN,72294371,N,Y,42.35631,-71.05945
MLS Listing,,Condo/Co-op,390 Commonwealth Ave #409,Boston,MA,02215,2900000,4,3.0,Back Bay,2200,,1908,143,1318,1925,Active,,,http://www.redfin.com/MA/Boston/390-Commonwealth-Ave-02215/unit-409/home/9239819,MLS PIN,72293972,N,Y,42.3485811,-71.0902534
MLS Listing,,Condo/Co-op,173 Beacon St #6,Boston,MA,02116,1299000,2,2.0,Back Bay,1292,1292,1900,144,1005,465,Active,,,http://www.redfin.com/MA/Boston/173-Beacon-St-02116/unit-6/home/11836835,MLS PIN,72293441,N,Y,42.3542945,-71.0756876
MLS Listing,,Townhouse,7 Otis Pl #1,Boston,MA,02108,1650000,2,2.0,Beacon Hill,1428,1384,1900,144,1155,300,Active,,,http://www.redfin.com/MA/Boston/7-Otis-Pl-02108/unit-1/home/9237360,MLS PIN,72293146,N,Y,42.35688,-71.0724755
MLS Listing,,Condo/Co-op,34.5 Beacon Unit 4N,Boston,MA,02108,3100000,3,2.5,Beacon Hill,2355,,1886,144,1316,3290,Active,,,http://www.redfin.com/MA/Boston/56-Roland-St-02129/unit-4N/home/146438286,MLS PIN,72293015,N,Y,42.3810374,-71.0800593
MLS Listing,,Single Family Residential,44 Dedham St,Boston,MA,02136,225000,2,1.5,Hyde Park,1232,5625,1900,145,183,,Active,,,http://www.redfin.com/MA/Hyde-Park/44-Dedham-St-02136/home/9131266,MLS PIN,72292811,N,Y,42.2521538,-71.1345815
MLS Listing,,Multi-Family (2-4 Unit),10-12 ASHFORD St,Boston,MA,02134,2500000,14,6.0,Boston,4542,5400,1950,146,550,,Active,,,http://www.redfin.com/MA/Boston/10-Ashford-St-02134/home/146438412,MLS PIN,72292510,N,Y,42.354431,-71.1295695
MLS Listing,,Condo/Co-op,2 W 6th #201,Boston,MA,02127,1049900,3,2.0,South Boston,1467,,2017,146,716,524,Active,,,http://www.redfin.com/MA/Boston/2-W-6th-St-02127/unit-201/home/144353427,MLS PIN,72292323,N,Y,42.3394612,-71.05709
MLS Listing,,Condo/Co-op,1 Avery St Ph 2B,Boston,MA,02111,4250000,3,4.5,Midtown,2971,,2000,147,1430,4698,Active,,,http://www.redfin.com/MA/Boston/1-Avery-St-02111/unit-2B/home/9312717,MLS PIN,72292158,N,Y,42.3534171,-71.06251
MLS Listing,,Multi-Family (2-4 Unit),60-62 WELLSMERE Rd,Boston,MA,02131,564900,3,2.0,Roslindale,,,1935,148,,,Active,,,http://www.redfin.com/MA/Boston/60-Wellsmere-Rd-02131/home/11836191,MLS PIN,72291917,N,Y,42.279925,-71.1343234
MLS Listing,,Condo/Co-op,390 Commonwealth Ave #302,Boston,MA,02215,825000,2,1.0,Back Bay,958,871,1986,149,861,666,Active,,,http://www.redfin.com/MA/Boston/390-Commonwealth-Ave-02215/unit-302/home/9239769,MLS PIN,72291484,N,Y,42.3485811,-71.0902534
MLS Listing,,Condo/Co-op,32 Derne St Unit 3C,Boston,MA,02114,2295000,3,2.5,Beacon Hill,1840,99999,1880,150,1247,1155,Active,,,http://www.redfin.com/MA/Boston/32-Derne-St-02108/unit-3C/home/103674937,MLS PIN,72291181,N,Y,42.3596031,-71.064174
MLS Listing,,Condo/Co-op,145 Pinckney St #102,Boston,MA,02114,659000,1,1.0,Beacon Hill,610,610,1952,151,1080,491,Active,,,http://www.redfin.com/MA/Boston/145-Pinckney-St-02114/unit-102/home/9255785,MLS PIN,72290346,N,Y,42.3590978,-71.0715924
MLS Listing,,Condo/Co-op,1 Charles St #1412,Boston,MA,02116,1490000,2,2.0,Back Bay,1238,1238,2004,151,1204,1435,Active,,,http://www.redfin.com/MA/Boston/1-Charles-St-S-02116/unit-1412/home/9330086,MLS PIN,72290233,N,Y,42.3513199,-71.0674769
MLS Listing,,Condo/Co-op,2 Avery St Unit 27C,Boston,MA,02111,3799000,3,3.5,Midtown,2707,2707,1999,151,1403,4131,Active,,,http://www.redfin.com/MA/Boston/2-Avery-St-02111/unit-27C/home/9313006,MLS PIN,72290200,N,Y,42.3528703,-71.0629976
MLS Listing,,Condo/Co-op,156-168 Terrace St #408,Boston,MA,02120,820000,2,2.0,Mission Hill,1541,,2011,151,532,948,Active,,,http://www.redfin.com/MA/Boston/156-168-Terrace-St-02120/unit-408/home/145083794,MLS PIN,72290163,N,Y,42.3291339,-71.0973695
MLS Listing,,Single Family Residential,19 Loew Cir,Milton,MA,02186,1139000,5,2.5,The Loew Estate,3271,52670,1994,151,348,,Active,,,http://www.redfin.com/MA/Milton/19-Loew-Cir-02186/home/8902714,MLS PIN,72290059,N,Y,42.2534236,-71.1081103
MLS Listing,,Townhouse,33 Brimmer Unit C,Boston,MA,02108,2550000,2,2.5,Beacon Hill,1838,,1890,152,1387,675,Active,,,http://www.redfin.com/MA/Boston/33-Brimmer-St-02108/unit-C/home/9237336,MLS PIN,72289767,N,Y,42.3577766,-71.072151
MLS Listing,,Multi-Family (5+ Unit),38-42 Hyde Park Ave,Boston,MA,02130,4695000,15,13.0,Jamaica Plain's Forest Hills,5982,3484,2016,153,785,,Active,,,http://www.redfin.com/MA/Boston/38-Hyde-Park-Ave-02130/home/145076087,MLS PIN,72289373,N,Y,42.299187,-71.113835
MLS Listing,,Single Family Residential,51 Wheatland Ave,Boston,MA,02124,489000,3,1.0,Boston,2432,6000,1900,154,201,,Active,,,http://www.redfin.com/MA/Boston/51-Wheatland-Ave-02124/home/9070861,MLS PIN,72288809,N,Y,42.2934244,-71.0744993
MLS Listing,,Parking,132 Commonwealth PK1/PK2,Boston,MA,02116,570000,,,Back Bay,,260,,155,,,Active,,,http://www.redfin.com/MA/Boston/132-Commonwealth-PK1-PK2-02116/home/145278131,MLS PIN,72288748,N,Y,42.353068,-71.0765188
MLS Listing,,Single Family Residential,334 Marlborough,Boston,MA,02116,4999000,5,4.0,Back Bay,4745,2623,1872,155,1054,,Active,,,http://www.redfin.com/MA/Boston/334-Marlborough-St-02115/home/9246125,MLS PIN,72288744,N,Y,42.3509339,-71.0852235
MLS Listing,,Condo/Co-op,2 W 6th #406,Boston,MA,02127,1099900,2,2.0,South Boston,1200,,2017,155,917,535,Active,,,http://www.redfin.com/MA/Boston/2-W-6th-St-02127/unit-406/home/145029354,MLS PIN,72288643,N,Y,42.3394612,-71.05709
MLS Listing,,Condo/Co-op,80 Broad St #1002,Boston,MA,02110,1099999,2,2.0,Waterfront,1220,,2006,157,902,1246,Active,,,http://www.redfin.com/MA/Boston/80-Broad-St-02110/unit-1002/home/12439544,MLS PIN,72287996,N,Y,42.35771,-71.0528312
MLS Listing,,Condo/Co-op,1650 Commonwealth #506,Boston,MA,02135,1699000,3,3.0,Brighton,1793,,2017,157,948,1110,Active,,,http://www.redfin.com/MA/Boston/1650-Commonwealth-Ave-02135/unit-506/home/144979158,MLS PIN,72287969,N,Y,42.3420885,-71.1440254
MLS Listing,,Condo/Co-op,11 Exeter,Boston,MA,02116,3750000,4,3.0,Back Bay,2300,,1900,157,1630,1311,Active,,,http://www.redfin.com/MA/Boston/11-Exeter-St-02116/unit-1/home/9247271,MLS PIN,72287496,N,Y,42.352353,-71.081185
MLS Listing,,Condo/Co-op,140 Shawmut Ave Unit 3E,Boston,MA,02118,1350000,2,2.5,South End,1116,16211,2017,158,1210,361,Active,,,http://www.redfin.com/MA/Boston/140-Shawmut-Ave-02118/unit-3E/home/103787755,MLS PIN,72287308,N,Y,42.3459437,-71.06581
MLS Listing,,Condo/Co-op,65 E India Row Unit 29A,Boston,MA,02110,675000,1,1.0,Waterfront,773,773,1972,158,873,676,Active,,,http://www.redfin.com/MA/Boston/65-E-India-Row-02110/unit-29A/home/143957821,MLS PIN,72287211,N,Y,42.357804,-71.0501428
MLS Listing,,Townhouse,241 Perkins St Unit A601,Boston,MA,02130,999000,3,3.0,Jamaica Plain,3335,,1979,158,300,1075,Active,,,http://www.redfin.com/MA/Boston/241-Perkins-St-02130/unit-A601/home/9143450,MLS PIN,72287111,N,Y,42.3217324,-71.1222456
MLS Listing,,Condo/Co-op,29 Fairfield St Unit 1A,Boston,MA,02116,1795000,2,2.0,Back Bay,1733,1733,1876,158,1036,397,Active,,,http://www.redfin.com/MA/Boston/29-Fairfield-St-02116/unit-1A/home/9306420,MLS PIN,72286798,N,Y,42.3502304,-71.0826238
MLS Listing,,Condo/Co-op,201 Newbury St #309,Boston,MA,02116,970000,1,1.0,Back Bay,982,982,1987,160,988,1111,Active,,,http://www.redfin.com/MA/Boston/201-Newbury-St-02116/unit-309/home/9238186,MLS PIN,72285911,N,Y,42.3504375,-71.080465
MLS Listing,,Multi-Family (2-4 Unit),118 Pearl Ave,Revere,MA,02151,799900,6,3.0,Revere,3483,5000,1900,160,230,,Active,,,http://www.redfin.com/MA/Revere/118-Pearl-Ave-02151/home/9004239,MLS PIN,72285751,N,Y,42.3930715,-70.9860485
MLS Listing,,Townhouse,89 Beacon St,Boston,MA,02108,15995000,4,4.5,Beacon Hill,5703,,1852,160,2805,,Active,,,http://www.redfin.com/MA/Boston/89-Beacon-St-02108/Ph/home/125265200,MLS PIN,72285720,N,Y,42.3559119,-71.071896
MLS Listing,,Multi-Family (2-4 Unit),102 Mount Pleasant Ave,Boston,MA,02119,860000,4,3.5,Roxbury,2454,3120,1880,163,350,,Active,,,http://www.redfin.com/MA/Boston/102-Mt-Pleasant-Ave-02119/home/9296439,MLS PIN,72285322,N,Y,42.3254538,-71.0772965
MLS Listing,,Single Family Residential,46 Avondale St,Boston,MA,02124,580000,4,1.5,Lower Mills,1432,4559,1920,163,405,,Active,,,http://www.redfin.com/MA/Boston/46-Avondale-St-02124/home/9103220,MLS PIN,72285198,N,Y,42.2753754,-71.0689282
MLS Listing,,Condo/Co-op,85 E India Row Unit 37G,Boston,MA,02110,1084200,2,1.5,Waterfront,1215,,1972,164,892,1035,Active,,,http://www.redfin.com/MA/Boston/85-E-India-Row-02110/unit-37G/home/9261891,MLS PIN,72284745,N,Y,42.3581217,-71.0498232
MLS Listing,,Condo/Co-op,500 Atlantic Ave Unit 17Q,Boston,MA,02210,1000000,1,1.5,Waterfront,860,,2006,165,1163,1131,Active,,,http://www.redfin.com/MA/Boston/500-Atlantic-Ave-02210/unit-17Q/home/12439477,MLS PIN,72284332,N,Y,42.3539101,-71.0518955
MLS Listing,,Multi-Family (2-4 Unit),29 Catherine St,Boston,MA,02131,649000,6,4.0,Roslindale,2666,5000,1910,166,243,,Active,,,http://www.redfin.com/MA/Roslindale/29-Catherine-St-02131/home/9225834,MLS PIN,72283728,N,Y,42.2887773,-71.1146093
MLS Listing,,Single Family Residential,381 Beacon,Boston,MA,02116,6490000,5,3.5,Back Bay,5165,2016,1869,166,1257,,Active,,,http://www.redfin.com/MA/Boston/381-Beacon-St-02116/home/9245126,MLS PIN,72283714,N,Y,42.35189,-71.08461
MLS Listing,,Condo/Co-op,1 Franklin #3401,Boston,MA,02110,2795000,2,2.0,Midtown,1471,,2016,167,1900,1580,Active,,,http://www.redfin.com/MA/Boston/1-Franklin-St-02108/unit-3401/home/144900681,MLS PIN,72283385,N,Y,42.35631,-71.05945
MLS Listing,,Condo/Co-op,1 Franklin Unit 3704-03,Boston,MA,02110,9650000,4,6.0,Midtown,4318,,2016,171,2235,4393,Active,,,http://www.redfin.com/MA/Boston/1-Franklin-St-02108/unit-3704-03/home/144878090,MLS PIN,72282144,N,Y,42.35631,-71.05945
MLS Listing,,Condo/Co-op,106 Thirteenth #229,Boston,MA,02129,479000,2,1.0,Charlestown's Navy Yard,766,,1920,172,625,1156,Active,,,http://www.redfin.com/MA/Boston/106-13th-St-02129/unit-229/home/9051080,MLS PIN,72281355,N,Y,42.377706,-71.0505749
MLS Listing,,Condo/Co-op,70-72 Northampton St #101,Boston,MA,02118,1195000,3,2.0,South End,1734,,1899,173,689,805,Active,,,http://www.redfin.com/MA/Boston/255-Northampton-St-02118/unit-101/home/9321518,MLS PIN,72281213,N,Y,42.339386,-71.081384
MLS Listing,,Condo/Co-op,7 E Springfield Unit 2A,Boston,MA,02118,1150000,2,2.0,South End,1036,,2018,174,1110,406,Active,,,http://www.redfin.com/MA/Boston/7-E-Springfield-St-02118/unit-2A/home/144864808,MLS PIN,72280659,N,Y,42.3367484,-71.0762626
MLS Listing,,Condo/Co-op,580 Washington St #1410,Boston,MA,02111,1558000,2,2.0,Midtown,1308,,2013,174,1191,1532,Active,,,http://www.redfin.com/MA/Boston/580-Washington-St-02111/unit-1410/home/85680639,MLS PIN,72280389,N,Y,42.3533804,-71.0619769
MLS Listing,,Multi-Family (2-4 Unit),94 Bragdon St,Boston,MA,02119,1275000,9,3.0,Jamaica Plain,3096,3000,1890,174,412,,Active,,,http://www.redfin.com/MA/Boston/94-Bragdon-St-02119/home/9295635,MLS PIN,72280340,N,Y,42.3190397,-71.100027
MLS Listing,,Condo/Co-op,1 Avery Unit 22B,Boston,MA,02111,3295000,3,4.5,Midtown,2667,,2001,175,1235,3864,Active,,,http://www.redfin.com/MA/Boston/1-Avery-St-02111/unit-22B/home/9312549,MLS PIN,72280279,N,Y,42.3534171,-71.06251
MLS Listing,,Condo/Co-op,2 W 6th #405,Boston,MA,02127,1479000,3,2.0,South Boston,1510,,2017,175,979,671,Active,,,http://www.redfin.com/MA/Boston/2-W-6th-St-02127/unit-405/home/144855353,MLS PIN,72280212,N,Y,42.3394612,-71.05709
MLS Listing,,Condo/Co-op,230 Marlborough #1,Boston,MA,02116,3995000,3,3.5,Back Bay,3006,,,178,1329,718,Active,,,http://www.redfin.com/MA/Boston/230-Marlborough-St-02116/unit-1/home/9238527,MLS PIN,72279574,N,Y,42.3518863,-71.0813474
MLS Listing,,Multi-Family (5+ Unit),4012 Washington St,Boston,MA,02131,2300000,10,6.0,Roslindale,6081,5105,1899,178,378,,Active,,,http://www.redfin.com/MA/Roslindale/4012-Washington-St-02131/home/9176928,MLS PIN,72279151,N,Y,42.2919881,-71.1218974
MLS Listing,,Condo/Co-op,156-168 Terrace St #402,Boston,MA,02120,720000,2,2.0,Mission Hill,1336,1102,2011,179,539,822,Active,,,http://www.redfin.com/MA/Boston/156-168-Terrace-St-02120/unit-402/home/144829760,MLS PIN,72278617,N,Y,42.3291339,-71.0973695
MLS Listing,,Single Family Residential,36 Pinckney,Boston,MA,02114,3595000,3,2.5,Beacon Hill,3612,1401,1883,180,995,,Active,,,http://www.redfin.com/MA/Boston/36-Pinckney-St-02114/home/9259161,MLS PIN,72278177,N,Y,42.3587842,-71.0666384
MLS Listing,,Condo/Co-op,45 Province St #2005,Boston,MA,02108,2450000,3,2.5,Midtown,1998,,2009,185,1226,1707,Active,,,http://www.redfin.com/MA/Boston/45-Province-St-02108/unit-2005/home/27789810,MLS PIN,72276804,N,Y,42.3573275,-71.0599445
MLS Listing,,Condo/Co-op,401 Beacon Unit 2B,Boston,MA,02115,7400000,5,4.5,Back Bay,3715,,2018,188,1992,3245,Active,,,http://www.redfin.com/MA/Boston/401-Beacon-St-02115/unit-2B/home/144789539,MLS PIN,72275587,N,Y,42.351613,-71.085525
MLS Listing,,Condo/Co-op,778 Boylston St Unit 6D,Boston,MA,02116,2199000,2,2.5,Back Bay,1474,,2000,189,1492,3050,Active,,,http://www.redfin.com/MA/Boston/778-Boylston-St-02199/unit-6D/home/64815577,MLS PIN,72275228,N,Y,42.3486676,-71.0821385
MLS Listing,,Townhouse,63 Perrin St #2,Boston,MA,02119,599999,2,3.0,Roxbury,1823,,1860,195,329,224,Active,,,http://www.redfin.com/MA/Boston/63-Perrin-St-02119/unit-2/home/144759751,MLS PIN,72273207,N,Y,42.3217445,-71.0796501
MLS Listing,,Multi-Family (5+ Unit),68 Frankfort St,Boston,MA,02128,2200000,9,6.5,East Boston's Jeffries Point,4278,2882,1905,198,514,,Active,,,http://www.redfin.com/MA/Boston/68-Frankfort-St-02128/home/9115409,MLS PIN,72272424,N,Y,42.370817,-71.034364
MLS Listing,,Multi-Family (2-4 Unit),105 Revere St,Boston,MA,02114,3550000,3,2.5,Beacon Hill,2777,680,1899,199,1278,,Active,,,http://www.redfin.com/MA/Boston/105-Revere-St-02114/home/9255717,MLS PIN,72272074,N,Y,42.3595619,-71.070622
MLS Listing,,Condo/Co-op,401 Beacon Unit IV,Boston,MA,02115,6600000,3,2.5,Back Bay,2840,,2018,201,2324,2715,Active,,,http://www.redfin.com/MA/Boston/401-Beacon-St-02115/unit-IV/home/144712966,MLS PIN,72271186,N,Y,42.351613,-71.085525
MLS Listing,,Multi-Family (2-4 Unit),5337-5339 Washington St,Boston,MA,02132,1100000,6,3.0,Boston,2154,6496,1900,204,511,,Active,,,http://www.redfin.com/MA/Boston/5337-Washington-St-02132/unit-B/home/135360425,MLS PIN,72270475,N,Y,42.258013,-71.161617
MLS Listing,,Condo/Co-op,115 Bennett #2,Boston,MA,02135,559000,2,1.0,Brighton,1100,,1914,205,508,275,Active,,,http://www.redfin.com/MA/Boston/115-Bennett-St-02135/unit-2/home/144681664,MLS PIN,72270432,N,Y,42.3520712,-71.1591596
MLS Listing,,Condo/Co-op,80 Broad St #805,Boston,MA,02110,660000,1,1.0,Waterfront,604,604,2006,205,1093,521,Active,,,http://www.redfin.com/MA/Boston/80-Broad-St-02110/unit-805/home/12439516,MLS PIN,72270431,N,Y,42.35771,-71.0528312
MLS Listing,,Condo/Co-op,201 E St Unit 12-N,Boston,MA,02127,999000,2,2.0,South Boston,1227,,2017,207,814,365,Active,,,http://www.redfin.com/MA/Boston/201-E-St-02127/unit-12-N/home/144665718,MLS PIN,72269331,N,Y,42.33457,-71.0526748
MLS Listing,,Condo/Co-op,201 E St Unit 4-N,Boston,MA,02127,859000,2,2.0,South Boston,1249,,2017,207,688,347,Active,,,http://www.redfin.com/MA/Boston/201-E-St-02127/unit-4-N/home/144665671,MLS PIN,72269322,N,Y,42.33457,-71.0526748
